WATER QUALITY DATA 2013 | CPCB ENVIS ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
WATER QUALITY OF RIVER BEAS - 2013,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,D.O. (mg/l),pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,
1066,"GANGA AT KANNAUJ D/S, U.P",UTTAR PRADESH,12,33,25.3,6.4,9.6,7.9,7.6,9.2,8.1,18,183,44,2,5.8,4.2,0.16,2.56,2,900,2300,1569,2300,6400,4638
1146,"GANGA AT BITHOOR (KANPUR), U.P.",UTTAR PRADESH,12,33,25.6,6.4,10.6,8.5,7.4,8.7,8.1,19,195,41,2.3,3.8,3.2,0.14,2.2,2,700,2100,1300,2300,4300,3792
1067,"GANGA AT KANPUR U/S (RANIGHAT), U.P",UTTAR PRADESH,12,33,25.6,6.1,10.8,8.3,7.5,8.7,8.1,20,120,37,2.5,4.1,3.4,0.16,2.3,2,700,2500,1438,2300,44500,6992
1068,"GANGA AT KANPUR D/S (JAJMAU PUMPING STATION), U.P",UTTAR PRADESH,12,33,25.6,5.4,8.9,6.8,7.3,8.7,8.1,26,270,59,4,15.6,6.7,0.24,5.44,3,8400,28000,13292,40000,210000,70462
1147,"GANGA AT DALMAU (RAI BAREILLY), U.P.",UTTAR PRADESH,14,23,19.1,6.8,10.5,8.3,7.7,7.8,7.8,152,281,212,3.2,3.8,3.6,0.8,1.22,1,4300,4900,4645,7000,7900,7591
2498,"GANGA AT KALA KANKAR, RAEBARELI",UTTAR PRADESH,14,24,19.1,6.9,10.5,8.4,7.7,7.8,7.8,150,278,208,3,3.7,3.4,0.76,1.02,1,4100,4800,4400,6900,7800,7355
1046,"GANGA AT ALLAHABAD (RASOOLABAD), U.P.",UTTAR PRADESH,19.8,30.5,24.7,6.9,10.8,8.5,8,8.3,8.2,338,385,367,2.5,4.8,3.6,2.44,2.56,2,3000,17000,5033,10000,33000,21417
2487,"GANGA AT KADAGHAT, ALLAHABAD",UTTAR PRADESH,19.4,30.2,24.3,6.8,10.2,8.4,7.8,8.3,8.2,358,398,374,2.8,4.4,3.4,2.4,2.66,2,3000,140000,16100,9000,32000,22417
1049,"GANGA AT ALLAHABAD D/S (SANGAM), U.P.",UTTAR PRADESH,19.6,30.8,24.7,6.6,9.7,8.2,8.1,8.4,8.3,368,501,429,2.8,4.6,3.6,2.78,3.3,3,3100,21000,6475,17000,38000,24333
2485,"GANGA U/S, VINDHYACHAL, MIRZAPUR",UTTAR PRADESH,14,32,26.2,5.5,11.6,8.8,7.4,8.2,7.9,237,582,362,2.2,3.1,2.6,1.24,2.56,2,490,2100,1441,1700,4600,3542
2486,"GANGA D/S, MIRZAPUR",UTTAR PRADESH,14,34,27.2,5.1,10.8,8.4,7.4,8.9,7.9,238,582,365,2.4,3.6,3.1,1.46,2.22,2,1100,4600,2808,2200,7000,4600
1070,"GANGA AT VARANASI U/S (ASSIGHAT), U.P",UTTAR PRADESH,21,24.5,23.2,6.9,8.8,8.4,7.6,8.4,8.2,268,370,291,2.9,3.2,3,0,0,0,5000,8000,5500,7000,13000,8833
1071,"GANGA AT VARANASI D/S (MALVIYA BRIDGE), U.P",UTTAR PRADESH,21,24.5,23.2,6.4,8.3,7.9,7.7,8.7,8.5,306,392,327,3.3,5.1,4.6,0.15,1.98,1.64,31000,46000,34500,43000,70000,49500
1073,"GANGA AT TRIGHAT (GHAZIPUR), U.P",UTTAR PRADESH,22,24.5,23.6,6.8,8.4,7.9,7.6,8.6,8.4,285,390,336,2.7,4.1,3.7,0,0,0,13000,23000,15167,17000,46000,22500
1074,"GANGA AT BUXAR,BIHAR",BIHAR,17,17,17,8.6,8.6,8.6,8.4,8.4,8.4,282,542,387,2.7,2.7,2.7,0,0,0,1300,3000,1913,3000,9000,5250
2551,"GANGA AT BUXAR, RAMREKHAGHAT",BIHAR,17,35,26.5,7.6,8.2,7.9,7.6,8.4,8,281,553,391,2.6,2.9,2.7,0,0,0,2400,9000,4925,9000,24000,13143
1077,"GANGA AT KHURJI, PATNA U/S, BIHAR",BIHAR,9,32,24.9,7.5,8.8,8,7.8,8.4,8.1,265,437,341,2.4,2.7,2.6,0,0,0,1100,5000,2356,2400,9000,5378
2556,"GANGA AT INDRAPURI, DEHRI ON SONE",BIHAR,10,30,23.2,7.3,9,8,7.4,8.2,7.8,12,256,161,2,2.4,2.2,0,0,0,500,900,650,1300,2400,1733
2564,"GANGA  AT THE CONFLUENCE OF SONE RIVER DORIGANJ, CHAPRA",BIHAR,14,34,25.7,7.4,9.3,8.3,7.8,8.3,8.1,243,386,304,2.1,2.7,2.5,0,0,0,1300,2400,1729,3000,5000,3929
2552,GANGA DARBHANGA GHAT AT PATNA,BIHAR,9,32,25.1,7.2,8.6,7.8,7.8,8.1,7.9,284,490,350,2.5,2.9,2.7,0,0,0,2400,9000,7378,9000,24000,19571
1079,"GANGA AT PATNA D/S (GANGA BRIDGE), BIHAR",BIHAR,10,33,25.2,7,8.7,7.9,7.6,8.2,7.8,275,530,357,2.6,3,2.8,0,0,0,3000,9000,5222,9000,24000,14143
2555,"GANGA AT PUNPUN, PATNA",BIHAR,8.4,33,25.7,7,8.7,7.7,7.3,8.4,7.9,285,756,444,2.5,8.7,4,0,0,0,700,2400,1713,1700,5000,3463
2553,GANGA AT FATUHA,BIHAR,8,33,25.3,7.5,8.7,8.1,7.6,8.2,7.8,267,429,351,2.4,2.7,2.5,0,0,0,1100,3000,2300,2800,9000,6700
1817,GANGA AT MOKAMA (U/S),BIHAR,11,28,24.1,6.1,8.8,7.9,7.8,8.2,8,279,310,288,2.4,2.6,2.5,0,0,0,1100,1700,1410,2200,5000,3280
1815,GANGA AT MOKAMA (D/S),BIHAR,11,28,24.5,5.9,8.6,7.8,7.6,8.1,7.9,310,346,330,2.4,2.9,2.8,0,0,0,3000,9000,5000,9000,16000,14250
1818,GANGA AT MUNGER,BIHAR,21,30,26.1,5.8,8.5,7.6,7.6,8,7.9,260,336,286,2.4,2.7,2.5,0,0,0,1100,3000,1645,2400,5000,3455
2554,"GANGA AT SULTANGANJ, BHAGALPUR",BIHAR,22,30,26.1,5.9,8.5,7.8,7.6,8,7.8,256,332,287,2.4,2.7,2.6,0,0,0,800,3000,1418,2400,5000,3200
1819,GANGA AT BHAGALPUR,BIHAR,17,28,25.2,5.9,8.5,7.6,7.7,8,7.8,279,383,303,2.4,2.8,2.7,0,0,0,2200,3000,2673,5000,9000,6818
1816,GANGA AT KAHALGAON,BIHAR,19,28,25.3,6,8.6,7.8,7.8,8.1,8,232,332,263,2.5,2.9,2.7,0,0,0,2200,5000,3055,5000,9000,7909
3113,GANGA AT D/S BUXAR NEAR GANGA BRIDGE,BIHAR,17,34,26.3,7.4,8.4,8,7.5,8.4,8,283,553,383,2.5,2.8,2.6,0,0,0,1100,5000,2750,3000,16000,9500
3114,GANGA RIVER NEAR DANAPUR (NEAR PIPAPUL),BIHAR,9,32,24.8,7.3,8.3,8,7.5,8.3,8,268,460,336,2.4,2.7,2.6,0,0,0,1100,3000,1889,2400,16000,6378
3115,GANGA RIVER AT BARH,BIHAR,18,30,25.2,5.9,8.8,7.9,7.6,8.1,8,262,330,285,2.2,2.5,2.4,0,0,0,700,1400,1309,1700,3500,2927
3116,GANGA AT U/S MUNGER (NEAR INTAKE WELL ON GANGA),BIHAR,21,30,26.5,6.1,8.6,7.8,7.8,8.1,8,258,320,275,2.2,2.6,2.4,0,0,0,700,1700,1191,1700,5000,2718
3117,GANGA AT U/S SULTANGANJ,BIHAR,22,29,26,6,8.6,7.8,7.6,8.1,7.9,268,328,287,2.4,2.6,2.5,0,0,0,900,2200,1245,2200,3000,2555
3118,GANGA AT U/S BHAGALPUR,BIHAR,17,28,25.1,6,8.5,7.7,7.8,8,7.9,265,362,298,2.4,2.8,2.6,0,0,0,800,1700,1355,2400,5000,3164
3122,"GANGA AT MALSALAMI, PATNA",BIHAR,10,33,25.3,7.5,8.8,8,7.7,8.2,7.9,289,438,354,2.4,2.7,2.6,0,0,0,900,3000,1722,2400,9000,4822
3123,GANGA RIVER AT BARAHIA,BIHAR,26,29,27.2,6,8.5,7.5,7.6,8.1,8,276,318,287,2,2.6,2.4,0,0,0,800,1300,1083,2200,3000,2700
1080,GANGA AT BAHARAMPORE WEST BENGAL,WEST BENGAL,20,32,26.5,6,11,7.4,7.4,7.8,7.6,230,358,295,4.5,6.9,5.6,0.77,1.26,1,1,90000,15071,400,160000,28547
2511,"NABADIP ON GANGA,GHOSHPARA NEAR MONIPURGHAT",WEST BENGAL,16,32,27.7,5.5,10.6,7.1,7.2,8,7.5,212,339,296,1.6,5.9,3.4,0.78,1.55,1,700,50000,14344,1100,90000,26306
2506,"TRIBENI ON GANGA, NEAR BURNING GHAT",WEST BENGAL,18,32,27.1,4.9,9.3,6.6,7.6,8.3,8,213,357,284,1,4.3,2,0.427,2.56,2,200,130000,31038,400,170000,42482
1054,"GANGA AT PALTA, WEST BENGAL",WEST BENGAL,18,52,29.3,5.4,9.8,7.1,6.9,7.9,7.5,219,359,288,2.3,5.1,3.5,0.41,1.02,1,1,500000,146000,26000,900000,248588
1472,"GANGA AT SERAMPORE, WEST BENGAL",WEST BENGAL,17,32,26.8,3.9,9,5.8,7.1,8.2,7.7,233,413,309,1.8,6,3.8,0.387,5.66,4,8000,500000,253188,11000,900000,381824
1053,"GANGA AT DAKSHMINESWAR, WEST BENGAL",WEST BENGAL,16,32,26.7,4,8.5,5.9,7.6,8.1,7.8,208,398,292,1.1,6.6,3.9,0.11,1.02,1,70000,1100000,425313,85000,4500000,1075588
1471,"GANGA AT HOWRAH-SHIVPUR, WEST BENGAL",WEST BENGAL,19,30,25.9,4.4,7.4,6,7.2,8.1,7.7,234,425,304,0.8,5.8,3.5,0.3,1.55,1,1,700000,237059,110000,4500000,855882
1470,"GANGA AT GARDEN REACH, WEST BENGAL",WEST BENGAL,20,30,25.6,4.5,8.5,6.1,7.7,8.2,7.9,230,408,301,1.8,7.5,4,0.09,2.56,2,1,650000,300294,165000,2500000,942941
1052,"GANGA AT ULUBERIA, WEST BENGAL",WEST BENGAL,15,30,25.7,3.6,8.8,5.4,7.2,8.1,7.7,249,412,314,0.6,8.4,3.3,0.1,1.44,1,4000,220000,69500,11000,500000,189706
1469,"GANGA AT DIAMOND HARBOUR, WEST BENGAL",WEST BENGAL,18,31.5,26.7,4.7,8.6,6.3,7.4,8,7.8,240,6270,1437,0.6,4.3,2.5,0.25,1.25,1,1,170000,32824,7000,500000,99647
WATER QUALITY DATA 2013 | CPCB ENVIS ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
WATER QUALITY OF RIVER YAMUNA - 2013,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,D.O. (mg/l),pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,
WATER QUALITY CRITERIA,,,> 4 mg/l,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,,,,,,,,,,,,,,,,,
1492,"YAMUNA AT YAMUNOTRI, UTTAR PRADESH",UTTARAKHAND,2.8,3,2.86,7.9,8.4,8.2,7.8,8.4,8.1,74,74,74,,,,0,0,0,220,220,220,220,220,220
1493,"YAMUNA AT HANUMANCHATTI, UTTAR PRADESH",UTTARAKHAND,8,13.2,10.6,7.1,8.8,8,8.2,8.3,8.3,123,123,123,,,,0,0,0,18,18,18,33,33,33
1494,"YAMUNA AT U/S OF LAKHWAR DAM, U.P",UTTARAKHAND,12.2,23,19.6,5.2,8.8,7.4,7.8,8.5,8.2,164,282,218,1.4,2.4,1.9,0,0,0,7000,7000,7000,9400,9400,9400
1490,"YAMUNA AT U/S DAK PATTHAR, UTTAR PARDESH",UTTARAKHAND,12.8,23.2,19.1,6,8.4,7.3,7.8,8.3,8.1,207,258,232,1.2,2.6,2,0,0,0,180,35000,12293,21,35000,7512
1553,"YAMUNA , U/S PAONTA SAHIB, H.P",HIMACHAL PRADESH,13,28,19.5,6.2,24,8.9,7,8.2,7.4,202,276,233,0.8,1.6,1.1,0.22,1.66,1.15,4,16,10,12,29,21
1554,"YAMUNA , D/S PAONTA SAHIB, H.P",HIMACHAL PRADESH,14,29,20.4,6,27,9,6.6,8.2,7.4,161,374,253,1,4.2,3.6,0.26,1.05,1,3,15,10,10,28,21
1117,YAMUNA AT HATHNIKUND HARYANA,HARYANA,,,,,,,,,,,,,,,,,,,,,,,,
1496,"YAMUNA AT KALANAUR,                              YAMUNA NAGAR, HARYANA",HARYANA,,,,,,,,,,,,,,,,,,,,,,,,
1119,"YAMUNA AT SONEPAT, HARYANA",HARYANA,,,,8.1,8.1,8.1,7.4,7.4,7.4,290,290,290,1.6,1.6,1.6,0,0,0,,,,,,
1120,"YAMUNA AT WAZIRABAD, DELHI, CPCB",DELHI,,,, 9.5, 11.5,10.5,7.7,8.5,8.1,,,,2,4,3,,,,,,,1700,3300,2500
1121,"YAMUNA AT NIZAMUDDIN, DELHI",DELHI,,,, 0.6, 0.6,0.6,7.3,8.2,7.8,,,,11,17,14,12.5,12.5,12.5,,,,9200000,9200000,9200000
1375,"YAMUNA AT OKHLA BRIDGE (INLET OF AGRA CANAL), DELHI",DELHI,,,, 0.7,0.7,0.7 ,7.4,8.1,7.8,,,,15,19,17,19.3,19.3,19.3,,,,2200000,3500000,2850000
1812,"YAMUNA AT OKHLA AFTER MEETING OF SHAHDARA DRAIN, DELHI",DELHI,,,,0.6 ,0.7,0.6,7.3,8,7.6,,,,20,43,31,,,,,,,3500000,9200000,6350000
1497,"YAMUNA AT MAZAWALI, U.P",UTTAR PRADESH,,,,,,,,,,,,,,,,,,,,,,,,
2495,"YAMUNA AT KESIGHAT, VRINDAVAN",UTTAR PRADESH,22,30,26.6,4,6.8,5.7,7.2,7.8,7.4,117,117,117,6,7.8,7,0,0,0,28000,41000,35200,63000,70000,66600
1123,"YAMUNA AT MATHURA U/S , U.P.",DELHI,,,,,,,,,,,,,,,,,,,,,,,,
2494,"YAMUNA AT VISHRAMGHAT, MATHURA",UTTAR PRADESH,20,30,26.2,3.6,6.4,5.5,7.3,7.8,7.4,121,121,121,7.2,9,7.8,0,0,0,37000,48000,42600,79000,94000,87200
1124,"YAMUNA AT MATHURA D/S , U.P.",DELHI,,,,,,,,,,,,,,,,,,,,,,,,
1125,"YAMUNA AT AGRA U/S, U.P.",UTTAR PRADESH,,,,,,,,,,,,,,,,,,,,,,,,
1126,"YAMUNA AT D/S OF AGRA, U.P.",UTTAR PRADESH,,,,,,,,,,,,,,,,,,,,,,,,
2493,YAMUNA AT SHAHPUR,UTTAR PRADESH,20,30,26.2,3.8,7.6,6.1,7.2,7.6,7.4,112,112,112,4.8,6.6,5.7,0,0,0,24000,28000,26200,43000,54000,47800
1498,"YAMUNA AT BATESWAR, U.P","CPCB, DELHI",,,,,,,,,,,,,,,,,,,,,,,,
1127,"YAMUNA AT ETAWAH, U.P.","CPCB, DELHI",,,,,,,,,,,,,,,,,,,,,,,,
1499,"YAMUNA AT JUHIKA B/C WITH CHANBAL, ETAWAH, U.P","CPCB, DELHI",,,,,,,,,,,,,,,,,,,,,,,,
2283,YAMUNA AT HAMIRPUR,UTTAR PRADESH,,,,,,,,,,,,,,,,,,,,,,,,
1069,"YAMUNA AT ALLAHABAD D/S (BALUA GHAT), U.P",UTTAR PRADESH,19.8,29.9,24.7,,,,7.9,8.3,8.2,,,,1.6,2.8,2.1,,,,,,,,,
WATER QUALITY DATA 2013 | CPCB ENVIS ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
" WATER QUALITY OF TRIBUTARY STREAMS SUSWA, GOLA, BHALLA, DHELA, KOSI, RAMGANGA, KALINADI (E), VARUNA, SAI,  GOMTI, RAPTI, SARYU, GHAGHRA, RIHAND, SONE, GANDAK,  SIKRANA, BURHI GANDAK, HARBORA, KAMLA, MANUSMAR, KOSHI, DAHA, DHOUS, FARMAR, RAM REKHA AND SIRSA - 2013",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
STATION CODE,LOCATIONS,STATE,TEMPERATURE ºC,D.O. (mg/l),pH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE- N+ NITRITE-N (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml),,,,,,,,,,,,,,,,
Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,Min,Max,Mean,,,
WATER QUALITY CRITERIA,,,> 4 mg/l,6.5-8.5,,< 3 mg/l,,< 2500 MPN/100ml,< 5000 MPN/100ml,,,,,,,,,,,,,,,,,
2724,"SUSWA RIVER AT MOTHRAWALA, DEHRADUN",UTTARAKHAND,15.8,30,23.8,1.8,6.4,3.4,7.3,8,7.7,,,,14,44,26.7,0,0,0,,,,1600,1600,1600
2728,GOLA RIVER AT HALDWANI,UTTARAKHAND,12,19,16.2,7.6,8.2,7.9,7.2,7.8,7.4,180,240,216,1.2,1.8,1.4,0,0,0,,,,,,
2734,BHALLA RIVER U/S KASHIPUR,UTTARAKHAND,12,25,18,0.4,2.4,1.4,6.7,7.2,7,316,825,450,6.5,45,19.4,0,0,0,,,,,,
2735,BHALLA RIVER AT LOHIA BRIDGE D/S KASHIPUR,UTTARAKHAND,12,25,17.8,0.4,7.6,1.5,6.5,7.2,6.9,412,2318,690,7.5,32,21.6,0,0,0,,,,,,
2732,DHELA RIVER U/S AT KASHIPUR MORADABAD ROAD BRIDGE,UTTARAKHAND,11,24,17.8,0.4,54,5.5,6.9,7.6,7.4,558,1346,934,18,76,49,0,0,0,,,,,,
2733,DHELA RIVER D/S AT THAKURDWARA ALIGANJ ROAD,UTTARAKHAND,12,25,17.7,0.4,2.6,1,6.6,7.8,7.1,461,1286,802,13,44,24.1,0,0,0,,,,,,
2731,KOSI RIVER AT KASHIPUR BAJPUR ROAD BRIDGE,UTTARAKHAND,11,23,17.6,6,8.2,7.4,7.1,7.7,7.3,275,572,413,2.2,5.2,2.9,0,0,0,,,,1600,1600,1600
1064,"RAMGANGA AT KANNAUJ (BEFORE CONF.),U.P",UTTAR PRADESH,12,33,25.3,5.3,12.8,8.3,7.5,8.9,8,27,267,61,3.2,6.7,5,0.22,4.55,4,900,2400,1808,4100,28000,7992
2497,"KALI EAST AT KHARKHODA-PARIKSHIT GARH ROAD, VILL. KOL, MEERUT",UTTAR PRADESH,17,28,23.8,,,,7.1,8.4,7.4,1620,2110,1877,70,94,78.7,9.4,10,9.82,21000,2500000,354000,110000,360000,280385
1480,"KALINADI AT U/S OF GULAOTHI TOWN IN BULANDSAHAR, U.P.",UTTAR PRADESH,20,27,23.3,,,,7.3,7.8,7.5,2180,3640,2817,125,297,211,0,0,0,21000,1100000,645250,160000,2200000,1390000
1065,"KALINADI AT KANNAUJ (BEFORE CONF.),U.P",UTTAR PRADESH,12,33,25.3,6.1,10.2,7.8,7.5,9.3,8,22,231,54,3,6.6,4.9,0.28,5.8,4,700,2800,1754,2800,7500,5085
2482,"VARUNA AT RAMESHWAR, VARANASI",UTTAR PRADESH,21,24.2,23.4,6.8,8.8,8.2,7.3,8.4,8,244,287,271,2.4,3.2,3,0,0,0,2000,6300,4183,4600,9400,6850
2483,VARUNA B/C WITH RIVER GANGA AT VARANASI,UTTAR PRADESH,21,24.5,23.5,2.2,5,3.3,8.1,8.8,8.6,340,466,380,12.8,44,21.6,0.38,1.23,1.02,11000,140000,79333,17000,180000,119833
1361,"SAI AT UNNAO AFTER DRAIN OUTFALL, U.P.",UTTAR PRADESH,13,32,27,3.8,12,7.3,7.1,8.4,8,230,785,509,2.5,4,3.4,0.98,1.02,1,1700,2400,2088,3200,5400,4463
2484,"SAI AT JALALPUR, JAUNPUR",UTTAR PRADESH,21,24.5,23.4,3.2,8.6,7.2,7.3,8.4,8.2,192,286,260,2.5,3.3,3.1,0,0,0,4000,8000,6000,7000,13000,9500
1350,"GOMTI AT SITAPUR U/S AT WATER INTAKE, U.P.",UTTAR PRADESH,16.8,33.1,26.8,5.3,12.8,8.3,7.2,8.4,8,182,519,378,2.3,3,2.7,0.58,1.25,1,460,1100,781,1300,2800,2083
1351,"GOMTI AT LUCKNOW U/S AT WATER INTAKE POINT,U.P.",UTTAR PRADESH,16.8,32.5,26.6,4,12,7,7.1,8.2,7.9,251,530,406,2.8,3.7,3.4,2.12,3.66,3,1300,3300,2150,2600,7000,4442
1352,"GOMTI AT LUCKNOW D/S, U.P.",UTTAR PRADESH,17,32.5,25.5,1,8,3.4,7,8,7.5,287,726,472,7,11,8.6,3.65,8.6,5,70000,110000,78583,94000,140000,113500
1353,"GOMTI AT JAUNPUR D/S, U.P.",UTTAR PRADESH,21,24.5,23.1,6.7,8.4,7.9,7.6,8.6,8.4,272,303,287,3.2,4.2,3.5,0,0,0,8000,13000,10833,13000,21000,15000
1072,"GOMTI AT VARANASI, U.P",UTTAR PRADESH,22,24,23.2,6.8,8.5,7.9,7.3,8.5,8.3,276,285,281,2.6,3.2,3.1,0,0,0,8000,14000,9500,13000,17000,13833
2491,"RAPTI AT RAJGHAT, GORAKHPUR",UTTAR PRADESH,13,27,21.6,7,7.8,7.4,7.9,8.2,8.1,396,538,461,3,3.6,3.3,0.31,1.5,1.02,140,300,230,300,640,478
1363,"RAPTI AFTER CONFL. OF R. HONIN NR. DOMINGARH RLY BRIDGE, GORAKHPUR, U.P.",UTTAR PRADESH,13,29,21.8,7.2,7.9,7.6,8.1,8.2,8.1,344,496,425,2.7,3,2.8,0.26,1.56,0.99,100,160,115,220,380,272
1354,"SARYU AT AYODHYA AT MAIN BATHING GHAT, U.P.",UTTAR PRADESH,13,22,17.8,8.2,10.3,9.3,7.6,7.7,7.6,128,248,183,2.3,3.1,2.7,0.7,1.02,1,3300,4300,3855,6100,7200,6718
1355,"GHAGHARA AT DEORIA D/S, U.P.",UTTAR PRADESH,14,28,22.8,7.3,7.9,7.6,8.1,8.2,8.1,410,582,505,2.5,3.3,3,0.29,1.25,1.03,100,220,156,220,460,343
2492,"GHAGHRA AT BARHALGANJ, GORAKHPUR",UTTAR PRADESH,12,27,21.7,7.3,7.8,7.5,7.9,8.2,8.1,428,582,520,2.8,3.6,3.2,0.4,1.65,1,140,300,225,296,620,456
1076,"GHAGHARA NEAR CHAPRA, BIHAR",BIHAR,13,33,26.3,7.3,9.2,8.2,7.6,8.3,7.9,235,432,276,2,2.9,2.4,0,0,0,500,1300,833,1300,2400,1789
1359,"RIHAND AT RENUKUT U/S, U.P.",UTTAR PRADESH,19.5,30.5,24.6,7,7.8,7.5,8,8.3,8.2,210,318,274,2.2,2.4,2.3,1,1,1,790,1700,1349,2200,3400,2917
1360,"RIHAND AT RENUKUT D/S, U.P.",UTTAR PRADESH,19.8,30.2,24.6,2.2,8.2,7.3,7.1,8.3,8,190,298,249,2,2.3,2.1,0.94,1,1,1100,2200,1417,2500,3400,3033
1075,"SONE AT KOELWAR, BIHAR",BIHAR,17,35,26.5,7.3,8.7,8,7.6,8.2,8,158,288,232,2.1,2.6,2.2,0,0,0,500,700,575,1100,1400,1288
3121,SONE RIVER NEAR BANZARI,BIHAR,10,31,23.6,7.4,9.1,8,7.2,8.2,7.8,153,264,209,2,2.4,2.3,0,0,0,500,900,667,1100,3500,1700
3127,SONE RIVER AT BAHIYARA,BIHAR,17,35,26.4,7.5,8.8,8.2,7.6,8.2,8.1,152,268,228,2,2.4,2.1,0,0,0,300,800,588,800,1700,1200
3128,SONE RIVER AT NASIRIGANJ DAM,BIHAR,10,32,25.5,7.2,9,8.1,7.8,8.3,8,158,275,213,2,2.3,2.2,0,0,0,700,1100,800,1400,2800,1917
1078,"GANDAK AT SONEPUR, PATNA (BEFORE CONFL.),BIHAR",BIHAR,12,34,25.3,7.2,9,8.2,7.5,8.4,7.9,228,339,259,1.8,2.3,2.1,0,0,0,500,800,675,1100,2800,1688
2568,"GANDAK AT REWAGHAT, MUJAFFARPUR",BIHAR,10,34,26.3,7.7,9,8.3,7.8,8.3,7.9,210,312,253,2,2.3,2.2,0,0,0,500,800,571,1100,2800,1614
2570,GANDAK ATSAMASTIPUR ROAD BRIDGE,BIHAR,10,31,24,7,8.4,7.9,7.8,8.2,8,248,519,360,2.2,2.4,2.3,0,0,0,700,800,780,1700,2800,1920
3124,GANDAK RIVER U/S ROAD BRIDGE MUZAFFARPUR (NH),BIHAR,17,31,25.4,7.8,8.3,8.1,7.8,8.3,8.1,310,544,394,2.3,2.5,2.4,0,0,0,700,800,780,1700,2400,1940
3125,GANDAK RIVER GOPALGANJ - PIPRAKOTHI ROAD BRIDGE (DUMARIA GHAT),BIHAR,11,33,26.2,7.7,9.4,8.3,7.8,8.2,7.9,230,345,265,2,2.4,2.2,0,0,0,500,1300,775,1300,2400,1888
2575,"SIKRAHNA RIVER AT LAL PARSE, BITTIAH",BIHAR,12,30,24,7,8,7,7.5,7.9,7.7,298,461,361,2.3,2.6,2.5,0,0,0,800,1300,950,2200,2800,2500
1820,SIKRANA AT CHANPATIYA,BIHAR,20,31,25.3,6,7.9,6.9,6.8,7.8,7.3,310,838,463,2.3,2.8,2.5,0,0,0,800,1300,1117,2400,3000,2700
3134,SIKRAHNA RIVER AT LAURIA - HARINAGAR ROAD BRIDGE,BIHAR,11,32,25.4,4.8,8,6.6,6.3,7.8,7.3,336,877,567,2.4,15,4.9,0,0,0,800,9000,3829,2200,16000,5120
2562,"BURHI GANDAK AT AKHARAGHAT, MUZAFFARPUR",BIHAR,18,31,25.2,7.1,8,7.7,8,8.2,8.1,365,536,421,2.4,2.6,2.5,0,0,0,900,1300,1100,2200,3000,2760
2558,HARBORA RIVER AT NARKATIAGANJ,BIHAR,18,33,25.4,3.2,7.5,5.5,6.6,7.8,7.3,343,655,466,2.6,7,3.5,0,0,0,1100,9000,3643,3000,16000,7833
3126,U/S HARBORA RIVER,BIHAR,18,32,24.8,7,8,7.5,6.9,8.1,7.6,310,935,454,1.8,2.5,2.2,0,0,0,500,800,583,1100,1700,1283
2567,KAMALA RIVER AT BENIPATTI (MADHUBANI),BIHAR,12,31,23.3,7.2,8.2,7.9,8.2,8.2,8.2,285,399,328,2.1,2.4,2.2,0,0,0,500,700,550,1100,1400,1275
2569,KAMALA RIVER AT DARBHANGA,BIHAR,11,32,24,7.2,8.2,7.6,7.3,8.4,8,158,903,385,2.4,2.6,2.5,0,0,0,800,1100,860,2200,2200,2200
3133,KAMALA RIVER AT JAYNAGAR,BIHAR,12,31,22,7.8,8.6,8.2,7.2,8.3,7.9,331,562,428,2,2.3,2.1,0,0,0,500,500,500,1100,1300,1150
2563,"MANUSMAR RIVER AT RIGA, SITAMARHI",BIHAR,20,33.4,26.9,3.4,7.6,6.1,2.9,8.1,6.8,320,483,403,2.6,5.5,3.1,0,0,0,1100,5000,3029,3000,16000,7167
